asset_id,section_id,section_name,section_class,asset_type,age_years,base_wear_index,historical_failures,maintenance_frequency_per_year,last_service_date,days_since_last_service,previous_maintenance_outcome,vibration_mm_s,rail_wear_mm,ultrasonic_flaw_score,track_geometry_deviation_mm,critical_defects_180d,major_defects_180d,open_defects,maintenance_count_365d,deferred_count,emergency_count,avg_duration_minutes,failure_probability,urgency_score,health_score,track_section
AST-223,SEC-004,Delhi Shahdara - Sahibabad DOWN,DOWN,track circuit,8.09,100.0,0.0,4,2026-06-29 01:31:00,32,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0264352493129561,2.64352493129561,63.603948939685054,SEC-004
AST-224,SEC-003,Delhi Shahdara - Sahibabad UP,UP,signal,8.66,0.0,1.0,6,2026-06-22 02:25:00,39,COMPLETED,0.0,0.0,20.0,0.0,0.0,1.0,0.0,6,0,0,102.5,0.7474694012009628,74.74694012009628,93.06198278609412,SEC-003
AST-226,SEC-002,Delhi Main - Delhi Shahdara DOWN,DOWN,track circuit,9.4,100.0,1.0,6,2026-06-24 01:36:00,37,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,95.0,0.4672138469843383,46.72138469843383,61.813072152915645,SEC-002
AST-228,SEC-002,Delhi Main - Delhi Shahdara DOWN,DOWN,signal,6.53,0.0,0.0,6,2026-05-17 01:56:00,75,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0,110.0,0.6074067834809991,60.74067834809991,94.37031107054572,SEC-002
AST-231,SEC-005,Sahibabad - Ghaziabad UP,UP,track circuit,11.16,100.0,1.0,6,2026-07-03 01:37:00,28,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,95.0,0.6166098075370186,61.66098075370186,62.21635356734894,SEC-005
AST-233,SEC-003,Delhi Shahdara - Sahibabad UP,UP,interlocking equipment,6.48,100.0,0.0,4,2026-05-29 02:18:00,63,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0245892749080248,2.458927490802482,62.55435475372738,SEC-003
AST-234,SEC-006,Sahibabad - Ghaziabad DOWN,DOWN,axle counter,8.58,100.0,0.0,4,2026-07-10 02:29:00,21,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0438535411100401,4.385354111004016,63.92879039332762,SEC-006
AST-239,SEC-001,Delhi Main - Delhi Shahdara UP,UP,track circuit,6.43,100.0,1.0,6,2026-07-06 02:05:00,25,COMPLETED,0.0,0.0,40.0,0.0,1.0,0.0,0.0,6,0,2,140.0,0.9642841291297056,96.42841291297056,48.73542759521015,SEC-001
AST-240,SEC-003,Delhi Shahdara - Sahibabad UP,UP,point machine,11.69,100.0,0.0,4,2026-05-17 01:50:00,75,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0245892749080248,2.458927490802482,62.138122823879925,SEC-003
AST-243,SEC-001,Delhi Main - Delhi Shahdara UP,UP,interlocking equipment,7.74,100.0,0.0,4,2026-06-13 01:27:00,48,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0295676559128721,2.9567655912872186,62.92091506022,SEC-001
AST-245,SEC-002,Delhi Main - Delhi Shahdara DOWN,DOWN,interlocking equipment,6.61,100.0,1.0,5,2026-06-18 02:09:00,43,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,105.0,0.1808372699618325,18.083726996183252,62.26333438177628,SEC-002
AST-248,SEC-002,Delhi Main - Delhi Shahdara DOWN,DOWN,signal,12.86,0.0,0.0,4,2026-07-15 02:30:00,16,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0473228164370875,4.732281643708753,98.3085710562278,SEC-002
AST-251,SEC-005,Sahibabad - Ghaziabad UP,UP,track circuit,9.07,100.0,0.0,4,2026-05-19 01:54:00,73,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0188267902098483,1.8826790209848376,62.17852530823482,SEC-005
AST-252,SEC-001,Delhi Main - Delhi Shahdara UP,UP,interlocking equipment,11.39,100.0,0.0,5,2026-05-18 02:13:00,74,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,105.0,0.0112774052075433,1.1277405207543318,62.27181918766712,SEC-001
AST-253,SEC-006,Sahibabad - Ghaziabad DOWN,DOWN,axle counter,4.68,100.0,0.0,4,2026-05-26 02:19:00,66,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0245892749080248,2.458927490802482,62.59857947036299,SEC-006
AST-255,SEC-001,Delhi Main - Delhi Shahdara UP,UP,axle counter,7.61,100.0,0.0,4,2026-07-03 01:54:00,28,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0344447696192602,3.4444769619260254,63.688551610385296,SEC-001
AST-256,SEC-002,Delhi Main - Delhi Shahdara DOWN,DOWN,signal,11.1,0.0,2.0,6,2026-06-07 01:37:00,54,COMPLETED,0.0,0.0,60.0,0.0,1.0,1.0,0.0,6,0,2,130.0,0.96751115392009,96.751115392009,80.2239655326519,SEC-002
AST-257,SEC-004,Delhi Shahdara - Sahibabad DOWN,DOWN,track circuit,9.95,100.0,0.0,5,2026-06-27 01:37:00,34,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,105.0,0.0103840614667128,1.0384061466712835,63.78920959596035,SEC-004
AST-260,SEC-004,Delhi Shahdara - Sahibabad DOWN,DOWN,point machine,9.08,100.0,1.0,7,2026-05-09 02:29:00,83,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,0,87.85714285714286,0.867969825945905,86.7969825945905,59.82805501417699,SEC-004
AST-264,SEC-005,Sahibabad - Ghaziabad UP,UP,point machine,10.3,100.0,1.0,5,2026-07-10 02:33:00,21,COMPLETED,0.0,0.0,20.0,0.0,0.0,1.0,0.0,5,0,0,114.0,0.8589157976567663,85.89157976567662,59.97239728676717,SEC-005
AST-265,SEC-004,Delhi Shahdara - Sahibabad DOWN,DOWN,signal,11.46,0.0,0.0,4,2026-07-13 01:35:00,18,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0554438832396305,5.544388323963053,97.81475705305104,SEC-004
AST-267,SEC-001,Delhi Main - Delhi Shahdara UP,UP,track circuit,6.38,100.0,0.0,4,2026-06-05 01:34:00,56,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0226656001788843,2.2665600178884358,62.68161253888298,SEC-001
AST-271,SEC-001,Delhi Main - Delhi Shahdara UP,UP,interlocking equipment,11.38,100.0,2.0,9,2026-07-28 15:16:00,3,COMPLETED,0.0,0.0,60.0,0.0,1.0,1.0,0.0,9,2,2,113.33333333333331,0.9630629152833986,96.30629152833986,40.59247738512609,SEC-001
AST-274,SEC-001,Delhi Main - Delhi Shahdara UP,UP,axle counter,11.1,100.0,0.0,6,2026-06-05 01:44:00,56,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,1,107.5,0.3071152079561418,30.711520795614184,58.8216440998228,SEC-001
AST-276,SEC-002,Delhi Main - Delhi Shahdara DOWN,DOWN,track circuit,12.09,100.0,0.0,4,2026-06-22 02:22:00,39,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0226656001788843,2.2665600178884358,63.6222668466694,SEC-002
AST-278,SEC-003,Delhi Shahdara - Sahibabad UP,UP,signal,8.75,0.0,0.0,5,2026-06-01 02:03:00,60,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,132.0,0.0566045555135778,5.66045555135778,91.03860258372434,SEC-003
AST-279,SEC-004,Delhi Shahdara - Sahibabad DOWN,DOWN,axle counter,12.47,100.0,0.0,5,2026-06-23 01:37:00,38,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,105.0,0.0115316086105613,1.15316086105613,63.8029174455651,SEC-004
AST-280,SEC-004,Delhi Shahdara - Sahibabad DOWN,DOWN,track circuit,11.6,100.0,0.0,5,2026-06-24 02:17:00,37,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,105.0,0.0103840614667128,1.0384061466712835,63.80148096809942,SEC-004
AST-281,SEC-005,Sahibabad - Ghaziabad UP,UP,axle counter,4.51,100.0,0.0,4,2026-05-24 02:24:00,68,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0245892749080248,2.458927490802482,62.12266810585839,SEC-005
AST-285,SEC-005,Sahibabad - Ghaziabad UP,UP,interlocking equipment,7.97,100.0,1.0,6,2026-05-08 02:08:00,84,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0,95.0,0.5789526670196588,57.89526670196587,59.7765912490315,SEC-005
AST-288,SEC-001,Delhi Main - Delhi Shahdara UP,UP,track circuit,7.64,100.0,0.0,5,2026-05-15 01:45:00,77,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,105.0,0.0086070231304477,0.8607023130447792,62.18424818832885,SEC-001
AST-290,SEC-002,Delhi Main - Delhi Shahdara DOWN,DOWN,signal,8.49,0.0,1.0,6,2026-05-29 00:49:00,63,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0,95.0,0.6615836289495618,66.15836289495618,93.20940867822438,SEC-002
AST-291,SEC-003,Delhi Shahdara - Sahibabad UP,UP,axle counter,6.48,100.0,0.0,5,2026-05-06 01:37:00,86,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,105.0,0.0112774052075433,1.1277405207543318,61.81027517860511,SEC-003
AST-293,SEC-003,Delhi Shahdara - Sahibabad UP,UP,point machine,11.24,100.0,0.0,4,2026-06-24 02:25:00,37,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0295676559128721,2.9567655912872186,63.64135125250844,SEC-003
AST-296,SEC-005,Sahibabad - Ghaziabad UP,UP,axle counter,9.03,100.0,1.0,5,2026-06-04 01:59:00,57,COMPLETED,0.0,0.0,40.0,0.0,1.0,0.0,0.0,5,0,1,132.0,0.9019736003345716,90.19736003345716,52.48116665843827,SEC-005
AST-297,SEC-006,Sahibabad - Ghaziabad DOWN,DOWN,interlocking equipment,11.0,100.0,0.0,5,2026-05-09 02:16:00,83,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,105.0,0.0112774052075433,1.1277405207543318,62.0350548178031,SEC-006
AST-299,SEC-003,Delhi Shahdara - Sahibabad UP,UP,track circuit,7.95,100.0,0.0,4,2026-07-06 01:58:00,25,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0264352493129561,2.64352493129561,63.92879039332762,SEC-003
AST-300,SEC-004,Delhi Shahdara - Sahibabad DOWN,DOWN,track circuit,4.64,100.0,1.0,6,2026-06-14 01:49:00,47,COMPLETED,0.0,0.0,20.0,0.0,0.0,1.0,0.0,6,0,0,110.0,0.8970592353321446,89.70592353321446,58.78603160405041,SEC-004
AST-302,SEC-004,Delhi Shahdara - Sahibabad DOWN,DOWN,interlocking equipment,10.21,100.0,0.0,5,2026-07-04 02:22:00,27,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,114.0,0.0344447696192602,3.4444769619260254,63.560271990411486,SEC-004
AST-304,SEC-005,Sahibabad - Ghaziabad UP,UP,track circuit,5.69,100.0,0.0,4,2026-05-21 01:44:00,71,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0188267902098483,1.8826790209848376,62.06807635194759,SEC-005
AST-312,SEC-003,Delhi Shahdara - Sahibabad UP,UP,track circuit,11.83,100.0,0.0,5,2026-07-07 01:38:00,24,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,132.0,0.0503303556880249,5.033035568802493,58.27983068258126,SEC-003
AST-313,SEC-005,Sahibabad - Ghaziabad UP,UP,point machine,4.95,100.0,0.0,4,2026-05-26 02:11:00,66,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0245892749080248,2.458927490802482,62.59857947036299,SEC-005
AST-315,SEC-001,Delhi Main - Delhi Shahdara UP,UP,interlocking equipment,8.75,100.0,0.0,6,2026-05-05 02:12:00,87,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0,95.0,0.6574519675488483,65.74519675488483,59.585708885887165,SEC-001
AST-316,SEC-003,Delhi Shahdara - Sahibabad UP,UP,signal,6.4,0.0,0.0,4,2026-06-17 02:28:00,44,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0358235556673081,3.5823555667308096,96.95233357801382,SEC-003
AST-320,SEC-004,Delhi Shahdara - Sahibabad DOWN,DOWN,interlocking equipment,6.03,100.0,1.0,5,2026-06-15 02:25:00,46,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,105.0,0.1808372699618325,18.083726996183252,62.2257030194922,SEC-004
AST-322,SEC-004,Delhi Shahdara - Sahibabad DOWN,DOWN,signal,12.07,0.0,0.0,5,2026-06-08 01:51:00,53,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,105.0,0.0165328812828587,1.6532881282858785,97.9006753103911,SEC-004
AST-325,SEC-003,Delhi Shahdara - Sahibabad UP,UP,point machine,10.4,100.0,0.0,5,2026-06-08 02:01:00,53,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,105.0,0.0135982183700273,1.3598218370027302,63.01150181529289,SEC-003
AST-327,SEC-002,Delhi Main - Delhi Shahdara DOWN,DOWN,point machine,5.55,100.0,1.0,5,2026-05-31 01:34:00,61,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,105.0,0.1272509715671507,12.725097156715073,62.033793353182304,SEC-002
AST-329,SEC-006,Sahibabad - Ghaziabad DOWN,DOWN,signal,5.4,0.0,0.0,4,2026-06-12 02:26:00,49,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0358235556673081,3.5823555667308096,96.96163622050555,SEC-006
AST-333,SEC-004,Delhi Shahdara - Sahibabad DOWN,DOWN,point machine,8.2,100.0,1.0,6,2026-05-29 02:08:00,63,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,95.0,0.5454264041456339,54.542640414563394,61.48518725307529,SEC-004
AST-336,SEC-006,Sahibabad - Ghaziabad DOWN,DOWN,point machine,10.9,100.0,0.0,4,2026-06-17 01:37:00,44,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0295676559128721,2.9567655912872186,63.083539556694106,SEC-006
AST-338,SEC-005,Sahibabad - Ghaziabad UP,UP,interlocking equipment,12.7,100.0,0.0,4,2026-06-12 01:43:00,49,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0251359121078985,2.5135912107898544,62.91050914229595,SEC-005
AST-340,SEC-004,Delhi Shahdara - Sahibabad DOWN,DOWN,interlocking equipment,9.6,100.0,0.0,4,2026-05-16 02:28:00,76,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0245892749080248,2.458927490802482,62.14730664803435,SEC-004
AST-341,SEC-006,Sahibabad - Ghaziabad DOWN,DOWN,signal,6.71,0.0,0.0,5,2026-05-14 02:14:00,78,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,105.0,0.0137181736765909,1.371817367659094,96.83832884621212,SEC-006
AST-342,SEC-004,Delhi Shahdara - Sahibabad DOWN,DOWN,track circuit,7.96,100.0,0.0,5,2026-07-03 02:20:00,28,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,105.0,0.0127629305664845,1.2762930566484585,63.79352724219143,SEC-004
AST-344,SEC-001,Delhi Main - Delhi Shahdara UP,UP,track circuit,10.1,100.0,0.0,6,2026-07-15 02:21:00,16,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0,95.0,0.630164769932073,63.016476993207306,62.39080178838555,SEC-001
AST-345,SEC-005,Sahibabad - Ghaziabad UP,UP,interlocking equipment,9.27,100.0,0.0,4,2026-07-13 02:21:00,18,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0459248674985679,4.592486749856799,63.95065339104299,SEC-005
AST-348,SEC-006,Sahibabad - Ghaziabad DOWN,DOWN,interlocking equipment,5.49,100.0,1.0,9,2026-07-03 00:36:00,28,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1,0,83.33333333333333,0.95698075644706,95.698075644706,60.41512201380048,SEC-006
AST-350,SEC-006,Sahibabad - Ghaziabad DOWN,DOWN,axle counter,5.51,100.0,0.0,4,2026-07-12 02:05:00,19,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0459248674985679,4.592486749856799,63.84302126864759,SEC-006
AST-356,SEC-003,Delhi Shahdara - Sahibabad UP,UP,axle counter,9.56,100.0,1.0,7,2026-06-24 01:50:00,37,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,0,87.85714285714286,0.894961744648487,89.49617446484869,61.676450077678,SEC-003
AST-357,SEC-005,Sahibabad - Ghaziabad UP,UP,track circuit,4.93,100.0,1.0,5,2026-05-11 01:56:00,81,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,105.0,0.0998936670028858,9.989366700288588,61.26410747613807,SEC-005
AST-358,SEC-004,Delhi Shahdara - Sahibabad DOWN,DOWN,signal,6.02,0.0,1.0,5,2026-05-15 02:07:00,77,COMPLETED,0.0,0.0,40.0,0.0,1.0,0.0,0.0,5,0,1,132.0,0.8102788340686041,81.02788340686041,86.33927703413133,SEC-004
AST-359,SEC-001,Delhi Main - Delhi Shahdara UP,UP,track circuit,11.41,100.0,0.0,4,2026-06-28 02:21:00,33,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0264352493129561,2.64352493129561,63.64135125250844,SEC-001
AST-361,SEC-004,Delhi Shahdara - Sahibabad DOWN,DOWN,track circuit,7.95,100.0,0.0,4,2026-06-08 01:43:00,53,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0226656001788843,2.2665600178884358,62.77668430605476,SEC-004
AST-362,SEC-003,Delhi Shahdara - Sahibabad UP,UP,axle counter,12.87,100.0,0.0,6,2026-06-27 01:50:00,34,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,95.0,0.3022730073811867,30.227300738118668,62.682174597969286,SEC-003
AST-364,SEC-001,Delhi Main - Delhi Shahdara UP,UP,point machine,10.81,100.0,1.0,6,2026-06-21 00:47:00,40,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,95.0,0.6449718532559056,64.49718532559055,62.22267437904262,SEC-001
AST-365,SEC-001,Delhi Main - Delhi Shahdara UP,UP,axle counter,6.64,100.0,0.0,4,2026-06-14 01:41:00,47,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0295676559128721,2.9567655912872186,62.95655505234853,SEC-001
AST-370,SEC-005,Sahibabad - Ghaziabad UP,UP,axle counter,10.3,100.0,1.0,6,2026-07-13 02:04:00,18,COMPLETED,0.0,0.0,30.0,0.0,0.0,0.0,1.0,6,0,1,117.5,0.9520173971047788,95.20173971047788,53.04751360036078,SEC-005
AST-373,SEC-001,Delhi Main - Delhi Shahdara UP,UP,axle counter,7.58,100.0,0.0,4,2026-05-30 01:41:00,62,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0245892749080248,2.458927490802482,62.65443667273942,SEC-001
AST-374,SEC-005,Sahibabad - Ghaziabad UP,UP,signal,7.36,0.0,0.0,6,2026-05-20 01:30:00,72,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0,110.0,0.6074067834809991,60.74067834809991,94.49385532697896,SEC-005
AST-378,SEC-005,Sahibabad - Ghaziabad UP,UP,axle counter,4.97,100.0,0.0,5,2026-06-07 02:23:00,54,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,105.0,0.0135982183700273,1.3598218370027302,62.78673601132404,SEC-005
AST-380,SEC-005,Sahibabad - Ghaziabad UP,UP,axle counter,7.55,100.0,0.0,4,2026-07-07 02:01:00,24,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0344447696192602,3.4444769619260254,63.92879039332762,SEC-005
AST-381,SEC-004,Delhi Shahdara - Sahibabad DOWN,DOWN,axle counter,7.86,100.0,0.0,6,2026-05-26 02:14:00,66,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,95.0,0.6261399564095241,62.61399564095241,61.29430488993096,SEC-004
AST-387,SEC-006,Sahibabad - Ghaziabad DOWN,DOWN,interlocking equipment,10.51,100.0,0.0,6,2026-06-25 01:53:00,36,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,1,125.0,0.4394433284150354,43.94433284150354,57.46745431574413,SEC-006
AST-390,SEC-004,Delhi Shahdara - Sahibabad DOWN,DOWN,signal,10.12,0.0,0.0,5,2026-07-31 01:45:00,0,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,120.0,0.0508310109221288,5.0831010922128845,100.0,SEC-004
AST-392,SEC-001,Delhi Main - Delhi Shahdara UP,UP,axle counter,5.77,100.0,0.0,4,2026-05-19 01:39:00,73,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0245892749080248,2.458927490802482,62.06807635194759,SEC-001
AST-393,SEC-004,Delhi Shahdara - Sahibabad DOWN,DOWN,axle counter,10.8,100.0,0.0,4,2026-05-23 02:14:00,69,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0245892749080248,2.458927490802482,62.23269221857724,SEC-004
AST-398,SEC-003,Delhi Shahdara - Sahibabad UP,UP,point machine,12.08,100.0,0.0,5,2026-05-25 02:02:00,67,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,105.0,0.0112774052075433,1.1277405207543318,62.64253423635795,SEC-003
AST-400,SEC-004,Delhi Shahdara - Sahibabad DOWN,DOWN,track circuit,8.41,100.0,0.0,4,2026-05-06 02:20:00,86,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0188267902098483,1.8826790209848376,61.7984720223711,SEC-004
AST-401,SEC-002,Delhi Main - Delhi Shahdara DOWN,DOWN,point machine,4.54,100.0,2.0,6,2026-06-27 02:14:00,34,COMPLETED,0.0,0.0,40.0,0.0,1.0,0.0,0.0,6,0,1,117.5,0.940909835397868,94.0909835397868,51.51532413434696,SEC-002
AST-403,SEC-005,Sahibabad - Ghaziabad UP,UP,track circuit,5.2,100.0,0.0,4,2026-07-02 02:15:00,29,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0264352493129561,2.64352493129561,63.63269440800887,SEC-005
AST-404,SEC-006,Sahibabad - Ghaziabad DOWN,DOWN,track circuit,8.52,100.0,1.0,5,2026-06-16 02:18:00,45,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,105.0,0.1438585523743706,14.38585523743706,62.48855811795814,SEC-006
AST-409,SEC-002,Delhi Main - Delhi Shahdara DOWN,DOWN,track circuit,9.71,100.0,0.0,4,2026-06-28 01:29:00,33,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0264352493129561,2.64352493129561,63.62907988036937,SEC-002
AST-410,SEC-001,Delhi Main - Delhi Shahdara UP,UP,signal,12.0,0.0,0.0,4,2026-05-04 01:43:00,88,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0298242246550744,2.9824224655074483,96.95598688137832,SEC-001
AST-414,SEC-003,Delhi Shahdara - Sahibabad UP,UP,interlocking equipment,4.19,100.0,0.0,4,2026-07-16 02:11:00,15,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0459248674985679,4.592486749856799,63.87299340950376,SEC-003
AST-417,SEC-005,Sahibabad - Ghaziabad UP,UP,interlocking equipment,4.57,100.0,0.0,4,2026-05-25 02:26:00,67,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0245892749080248,2.458927490802482,62.32459519973451,SEC-005
AST-418,SEC-005,Sahibabad - Ghaziabad UP,UP,point machine,10.95,100.0,0.0,5,2026-05-31 02:24:00,61,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,114.0,0.0245892749080248,2.458927490802482,62.53749411191591,SEC-005
AST-421,SEC-006,Sahibabad - Ghaziabad DOWN,DOWN,axle counter,9.63,100.0,1.0,5,2026-07-06 01:39:00,25,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,105.0,0.2881945288242946,28.819452882429463,62.70084067658355,SEC-006
AST-424,SEC-003,Delhi Shahdara - Sahibabad UP,UP,axle counter,9.15,100.0,0.0,5,2026-05-09 01:40:00,83,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,105.0,0.0112774052075433,1.1277405207543318,61.9791226212668,SEC-003
AST-427,SEC-002,Delhi Main - Delhi Shahdara DOWN,DOWN,point machine,7.35,100.0,0.0,4,2026-05-24 01:34:00,68,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0245892749080248,2.458927490802482,62.16856945284317,SEC-002
AST-429,SEC-004,Delhi Shahdara - Sahibabad DOWN,DOWN,track circuit,12.92,100.0,1.0,6,2026-06-18 01:29:00,43,COMPLETED,0.0,0.0,20.0,0.0,0.0,1.0,0.0,6,0,0,110.0,0.6142496181234404,61.42496181234404,59.34459831996181,SEC-004
AST-430,SEC-001,Delhi Main - Delhi Shahdara UP,UP,track circuit,10.09,100.0,0.0,4,2026-06-28 01:45:00,33,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0264352493129561,2.64352493129561,63.62907988036937,SEC-001
AST-433,SEC-002,Delhi Main - Delhi Shahdara DOWN,DOWN,axle counter,10.04,100.0,0.0,8,2026-07-03 02:05:00,28,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2,0,82.5,0.9172770234112092,91.72770234112092,58.90225026715514,SEC-002
AST-435,SEC-001,Delhi Main - Delhi Shahdara UP,UP,point machine,9.95,100.0,0.0,5,2026-07-02 01:54:00,29,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,105.0,0.0167009874496845,1.670098744968456,63.83542278039479,SEC-001
AST-437,SEC-006,Sahibabad - Ghaziabad DOWN,DOWN,signal,4.06,0.0,1.0,5,2026-06-28 01:40:00,33,COMPLETED,0.0,0.0,20.0,0.0,0.0,1.0,0.0,5,0,0,114.0,0.852383074049662,85.23830740496619,93.77288296544047,SEC-006
