task_id,asset_id,defect_id,department_id,section_id,task_type,planned_start,planned_end,due_date,required_block_type,estimated_duration_minutes,status
TASK-00615,AST-460,DEF-00519,DEP-001,SEC-001,CORRECTIVE,2023-09-18T00:00:00,2023-09-18T01:00:00,2023-09-25T00:00:00,NONE,60,COMPLETED
TASK-00614,AST-460,DEF-00519,DEP-001,SEC-001,CORRECTIVE,2023-09-12T00:00:00,2023-09-12T01:00:00,2023-09-21T00:00:00,NONE,60,DEFERRED
TASK-00616,AST-461,DEF-00520,DEP-001,SEC-002,EMERGENCY,2024-04-02T07:00:00,2024-04-02T11:00:00,2024-04-03T00:00:00,TRAFFIC_BLOCK,240,COMPLETED
TASK-00618,AST-461,DEF-00521,DEP-001,SEC-002,CORRECTIVE,2026-01-23T00:00:00,2026-01-23T01:00:00,2026-01-30T00:00:00,NONE,60,COMPLETED
TASK-00617,AST-461,DEF-00521,DEP-001,SEC-002,CORRECTIVE,2026-01-16T00:00:00,2026-01-16T01:00:00,2026-01-22T00:00:00,NONE,60,DEFERRED
TASK-00629,AST-475,DEF-00530,DEP-001,SEC-002,CORRECTIVE,2025-02-01T00:00:00,2025-02-01T02:00:00,2025-02-07T00:00:00,SHADOW,120,COMPLETED
TASK-00630,AST-475,DEF-00531,DEP-001,SEC-002,CORRECTIVE,2025-08-01T00:00:00,2025-08-01T02:00:00,2025-08-06T00:00:00,SHADOW,120,COMPLETED
TASK-00634,AST-479,DEF-00535,DEP-001,SEC-004,CORRECTIVE,2025-07-01T00:00:00,2025-07-01T01:00:00,2025-07-14T00:00:00,NONE,60,COMPLETED
TASK-00636,AST-479,DEF-00536,DEP-001,SEC-004,CORRECTIVE,2025-12-31T00:00:00,2025-12-31T01:00:00,2026-01-07T00:00:00,NONE,60,COMPLETED
TASK-00635,AST-479,DEF-00536,DEP-001,SEC-004,CORRECTIVE,2025-12-22T00:00:00,2025-12-22T01:00:00,2026-01-10T00:00:00,NONE,60,DEFERRED
TASK-00637,AST-479,DEF-00537,DEP-001,SEC-004,CORRECTIVE,2026-06-14T00:00:00,2026-06-14T02:00:00,2026-06-19T00:00:00,SHADOW,120,COMPLETED
TASK-00638,AST-480,DEF-00538,DEP-001,SEC-002,EMERGENCY,2024-06-25T05:00:00,2024-06-25T09:00:00,2024-06-26T00:00:00,TRAFFIC_BLOCK,240,COMPLETED
TASK-00639,AST-480,DEF-00539,DEP-001,SEC-002,CORRECTIVE,2024-10-06T00:00:00,2024-10-06T01:00:00,2024-10-23T00:00:00,NONE,60,COMPLETED
TASK-00640,AST-480,DEF-00540,DEP-001,SEC-002,CORRECTIVE,2025-06-25T00:00:00,2025-06-25T02:00:00,2025-06-30T00:00:00,SHADOW,120,COMPLETED
TASK-00641,AST-481,DEF-00541,DEP-001,SEC-005,EMERGENCY,2024-10-17T10:00:00,2024-10-17T14:00:00,2024-10-18T00:00:00,TRAFFIC_BLOCK,240,COMPLETED
TASK-00642,AST-481,DEF-00542,DEP-001,SEC-005,EMERGENCY,2025-10-12T02:00:00,2025-10-12T06:00:00,2025-10-13T00:00:00,TRAFFIC_BLOCK,240,COMPLETED
TASK-00643,AST-481,DEF-00543,DEP-001,SEC-005,CORRECTIVE,2026-01-13T00:00:00,2026-01-13T02:00:00,2026-01-20T00:00:00,SHADOW,120,COMPLETED
TASK-00650,AST-488,DEF-00549,DEP-001,SEC-004,EMERGENCY,2024-07-04T04:00:00,2024-07-04T08:00:00,2024-07-05T00:00:00,TRAFFIC_BLOCK,240,COMPLETED
TASK-00655,AST-490,DEF-00554,DEP-001,SEC-003,EMERGENCY,2024-10-14T04:00:00,2024-10-14T08:00:00,2024-10-15T00:00:00,TRAFFIC_BLOCK,240,COMPLETED
TASK-00657,AST-490,DEF-00555,DEP-001,SEC-003,CORRECTIVE,2025-02-01T00:00:00,2025-02-01T01:00:00,2025-02-08T00:00:00,NONE,60,COMPLETED
TASK-00656,AST-490,DEF-00555,DEP-001,SEC-003,CORRECTIVE,2025-01-26T00:00:00,2025-01-26T01:00:00,2025-02-11T00:00:00,NONE,60,DEFERRED
TASK-00658,AST-490,DEF-00556,DEP-001,SEC-003,EMERGENCY,2026-04-07T12:00:00,2026-04-07T16:00:00,2026-04-08T00:00:00,TRAFFIC_BLOCK,240,COMPLETED
TASK-00664,AST-494,DEF-00561,DEP-001,SEC-003,CORRECTIVE,2023-12-30T00:00:00,2023-12-30T02:00:00,2024-01-06T00:00:00,SHADOW,120,COMPLETED
TASK-00665,AST-494,DEF-00562,DEP-001,SEC-003,EMERGENCY,2024-06-24T06:00:00,2024-06-24T10:00:00,2024-06-25T00:00:00,TRAFFIC_BLOCK,240,CANCELLED
TASK-00667,AST-495,DEF-00563,DEP-001,SEC-006,EMERGENCY,2024-09-26T07:00:00,2024-09-26T11:00:00,2024-10-03T07:00:00,TRAFFIC_BLOCK,240,COMPLETED
TASK-00666,AST-495,DEF-00563,DEP-001,SEC-006,EMERGENCY,2024-09-23T07:00:00,2024-09-23T11:00:00,2024-09-24T00:00:00,TRAFFIC_BLOCK,240,DEFERRED
TASK-00690,AST-510,DEF-00582,DEP-001,SEC-003,CORRECTIVE,2026-03-21T00:00:00,2026-03-21T02:00:00,2026-03-25T00:00:00,SHADOW,120,COMPLETED
TASK-00692,AST-512,DEF-00584,DEP-001,SEC-001,EMERGENCY,2024-01-20T04:00:00,2024-01-20T08:00:00,2024-01-21T00:00:00,TRAFFIC_BLOCK,240,COMPLETED
TASK-00694,AST-512,DEF-00585,DEP-001,SEC-001,EMERGENCY,2025-10-20T06:00:00,2025-10-20T10:00:00,2025-10-27T06:00:00,TRAFFIC_BLOCK,240,COMPLETED
TASK-00693,AST-512,DEF-00585,DEP-001,SEC-001,EMERGENCY,2025-10-11T06:00:00,2025-10-11T10:00:00,2025-10-12T00:00:00,TRAFFIC_BLOCK,240,DEFERRED
TASK-00696,AST-516,DEF-00587,DEP-001,SEC-001,EMERGENCY,2026-01-15T03:00:00,2026-01-15T07:00:00,2026-01-16T00:00:00,TRAFFIC_BLOCK,240,COMPLETED
TASK-00706,AST-525,DEF-00597,DEP-001,SEC-001,CORRECTIVE,2024-04-11T00:00:00,2024-04-11T02:00:00,2024-04-18T00:00:00,SHADOW,120,COMPLETED
TASK-00707,AST-525,DEF-00598,DEP-001,SEC-001,CORRECTIVE,2026-07-07T00:00:00,2026-07-07T01:00:00,2026-07-27T00:00:00,NONE,60,COMPLETED
TASK-00708,AST-528,DEF-00599,DEP-001,SEC-006,EMERGENCY,2024-10-25T05:00:00,2024-10-25T09:00:00,2024-10-26T00:00:00,TRAFFIC_BLOCK,240,COMPLETED
TASK-00709,AST-528,DEF-00600,DEP-001,SEC-006,CORRECTIVE,2025-02-16T00:00:00,2025-02-16T01:00:00,2025-02-22T00:00:00,NONE,60,COMPLETED
TASK-00719,AST-535,DEF-00609,DEP-001,SEC-006,EMERGENCY,2023-11-16T06:00:00,2023-11-16T10:00:00,2023-11-17T00:00:00,TRAFFIC_BLOCK,240,COMPLETED
TASK-00720,AST-535,DEF-00610,DEP-001,SEC-006,CORRECTIVE,2024-05-16T00:00:00,2024-05-16T02:00:00,2024-05-24T00:00:00,SHADOW,120,COMPLETED
TASK-00722,AST-535,DEF-00611,DEP-001,SEC-006,CORRECTIVE,2026-05-19T00:00:00,2026-05-19T02:00:00,2026-05-26T00:00:00,SHADOW,120,COMPLETED
TASK-00721,AST-535,DEF-00611,DEP-001,SEC-006,CORRECTIVE,2026-05-11T00:00:00,2026-05-11T02:00:00,2026-05-14T00:00:00,SHADOW,120,DEFERRED
TASK-00723,AST-536,DEF-00612,DEP-001,SEC-003,EMERGENCY,2025-05-03T10:00:00,2025-05-03T14:00:00,2025-05-04T00:00:00,TRAFFIC_BLOCK,240,COMPLETED
TASK-00726,AST-539,DEF-00614,DEP-001,SEC-005,EMERGENCY,2024-03-03T12:00:00,2024-03-03T16:00:00,2024-03-04T00:00:00,TRAFFIC_BLOCK,240,COMPLETED
TASK-00728,AST-541,DEF-00616,DEP-001,SEC-005,CORRECTIVE,2025-07-26T00:00:00,2025-07-26T02:00:00,2025-08-02T00:00:00,SHADOW,120,COMPLETED
TASK-00729,AST-542,DEF-00617,DEP-001,SEC-003,EMERGENCY,2024-12-30T04:00:00,2024-12-30T08:00:00,2024-12-31T00:00:00,TRAFFIC_BLOCK,240,COMPLETED
TASK-00730,AST-542,DEF-00618,DEP-001,SEC-003,CORRECTIVE,2025-07-15T00:00:00,2025-07-15T01:00:00,2025-07-28T00:00:00,NONE,60,COMPLETED
TASK-00732,AST-542,DEF-00619,DEP-001,SEC-003,CORRECTIVE,2025-10-05T00:00:00,2025-10-05T02:00:00,2025-10-12T00:00:00,SHADOW,120,COMPLETED
TASK-00731,AST-542,DEF-00619,DEP-001,SEC-003,CORRECTIVE,2025-09-30T00:00:00,2025-09-30T02:00:00,2025-10-06T00:00:00,SHADOW,120,DEFERRED
TASK-00733,AST-543,DEF-00620,DEP-001,SEC-004,EMERGENCY,2025-04-01T09:00:00,2025-04-01T13:00:00,2025-04-02T00:00:00,TRAFFIC_BLOCK,240,COMPLETED
TASK-00738,AST-546,DEF-00625,DEP-001,SEC-001,CORRECTIVE,2023-10-08T00:00:00,2023-10-08T02:00:00,2023-10-14T00:00:00,SHADOW,120,COMPLETED
TASK-00740,AST-549,DEF-00627,DEP-001,SEC-004,CORRECTIVE,2025-12-29T00:00:00,2025-12-29T01:00:00,2026-01-09T00:00:00,NONE,60,COMPLETED
TASK-00751,AST-555,DEF-00635,DEP-001,SEC-004,CORRECTIVE,2025-11-05T00:00:00,2025-11-05T02:00:00,2025-11-12T00:00:00,SHADOW,120,COMPLETED
TASK-00750,AST-555,DEF-00635,DEP-001,SEC-004,CORRECTIVE,2025-10-29T00:00:00,2025-10-29T02:00:00,2025-11-03T00:00:00,SHADOW,120,DEFERRED
TASK-00767,AST-567,DEF-00647,DEP-001,SEC-003,EMERGENCY,2026-04-18T04:00:00,2026-04-18T08:00:00,2026-04-19T00:00:00,TRAFFIC_BLOCK,240,COMPLETED
TASK-00775,AST-571,DEF-00653,DEP-001,SEC-006,CORRECTIVE,2023-10-03T00:00:00,2023-10-03T02:00:00,2023-10-10T00:00:00,SHADOW,120,COMPLETED
TASK-00774,AST-571,DEF-00653,DEP-001,SEC-006,CORRECTIVE,2023-09-25T00:00:00,2023-09-25T02:00:00,2023-09-29T00:00:00,SHADOW,120,DEFERRED
TASK-00780,AST-576,DEF-00658,DEP-001,SEC-005,CORRECTIVE,2024-10-29T00:00:00,2024-10-29T02:00:00,2024-11-01T00:00:00,SHADOW,120,COMPLETED
TASK-00786,AST-580,DEF-00662,DEP-001,SEC-005,EMERGENCY,2024-04-04T06:00:00,2024-04-04T10:00:00,2024-04-11T06:00:00,TRAFFIC_BLOCK,240,COMPLETED
TASK-00785,AST-580,DEF-00662,DEP-001,SEC-005,EMERGENCY,2024-03-26T06:00:00,2024-03-26T10:00:00,2024-03-27T00:00:00,TRAFFIC_BLOCK,240,DEFERRED
TASK-00790,AST-582,DEF-00665,DEP-001,SEC-002,CORRECTIVE,2024-09-09T00:00:00,2024-09-09T02:00:00,2024-09-16T00:00:00,SHADOW,120,CANCELLED
TASK-00798,AST-593,DEF-00673,DEP-001,SEC-005,EMERGENCY,2024-12-09T01:00:00,2024-12-09T05:00:00,2024-12-10T00:00:00,TRAFFIC_BLOCK,240,COMPLETED
TASK-00808,AST-599,DEF-00680,DEP-001,SEC-002,CORRECTIVE,2023-11-22T00:00:00,2023-11-22T02:00:00,2023-11-25T00:00:00,SHADOW,120,COMPLETED
TASK-00828,AST-616,DEF-00696,DEP-001,SEC-006,CORRECTIVE,2024-09-03T00:00:00,2024-09-03T02:00:00,2024-09-07T00:00:00,SHADOW,120,COMPLETED
TASK-00829,AST-617,DEF-00697,DEP-001,SEC-003,EMERGENCY,2025-01-16T12:00:00,2025-01-16T16:00:00,2025-01-17T00:00:00,TRAFFIC_BLOCK,240,COMPLETED
TASK-00830,AST-617,DEF-00698,DEP-001,SEC-003,EMERGENCY,2026-01-11T08:00:00,2026-01-11T12:00:00,2026-01-12T00:00:00,TRAFFIC_BLOCK,240,CANCELLED
TASK-00835,AST-621,DEF-00703,DEP-001,SEC-001,CORRECTIVE,2025-06-06T00:00:00,2025-06-06T02:00:00,2025-06-10T00:00:00,SHADOW,120,COMPLETED
TASK-00836,AST-621,DEF-00704,DEP-001,SEC-001,EMERGENCY,2026-05-26T01:00:00,2026-05-26T05:00:00,2026-05-27T00:00:00,TRAFFIC_BLOCK,240,COMPLETED
TASK-00840,AST-623,DEF-00707,DEP-001,SEC-001,EMERGENCY,2025-03-30T02:00:00,2025-03-30T06:00:00,2025-04-06T02:00:00,TRAFFIC_BLOCK,240,COMPLETED
TASK-00839,AST-623,DEF-00707,DEP-001,SEC-001,EMERGENCY,2025-03-20T02:00:00,2025-03-20T06:00:00,2025-03-21T00:00:00,TRAFFIC_BLOCK,240,DEFERRED
TASK-00841,AST-629,DEF-00708,DEP-001,SEC-005,EMERGENCY,2026-01-10T09:00:00,2026-01-10T13:00:00,2026-01-11T00:00:00,TRAFFIC_BLOCK,240,COMPLETED
TASK-00843,AST-631,DEF-00710,DEP-001,SEC-006,CORRECTIVE,2023-11-22T00:00:00,2023-11-22T02:00:00,2023-11-27T00:00:00,SHADOW,120,COMPLETED
TASK-00854,AST-640,DEF-00719,DEP-001,SEC-006,CORRECTIVE,2024-10-11T00:00:00,2024-10-11T02:00:00,2024-10-18T00:00:00,SHADOW,120,COMPLETED
TASK-00853,AST-640,DEF-00719,DEP-001,SEC-006,CORRECTIVE,2024-10-03T00:00:00,2024-10-03T02:00:00,2024-10-09T00:00:00,SHADOW,120,DEFERRED
TASK-00867,AST-648,DEF-00731,DEP-001,SEC-003,CORRECTIVE,2024-12-10T00:00:00,2024-12-10T02:00:00,2024-12-13T00:00:00,SHADOW,120,COMPLETED
TASK-00870,AST-655,DEF-00733,DEP-001,SEC-002,CORRECTIVE,2025-08-24T00:00:00,2025-08-24T02:00:00,2025-08-31T00:00:00,SHADOW,120,COMPLETED
TASK-00873,AST-659,DEF-00735,DEP-001,SEC-002,EMERGENCY,2025-09-03T11:00:00,2025-09-03T15:00:00,2025-09-10T11:00:00,TRAFFIC_BLOCK,240,COMPLETED
TASK-00872,AST-659,DEF-00735,DEP-001,SEC-002,EMERGENCY,2025-08-26T11:00:00,2025-08-26T15:00:00,2025-08-27T00:00:00,TRAFFIC_BLOCK,240,DEFERRED
TASK-00877,AST-662,DEF-00738,DEP-001,SEC-003,CORRECTIVE,2025-12-27T00:00:00,2025-12-27T02:00:00,2026-01-03T00:00:00,SHADOW,120,COMPLETED
TASK-00879,AST-662,DEF-00739,DEP-001,SEC-003,CORRECTIVE,2026-07-18T00:00:00,2026-07-18T01:00:00,2026-07-25T00:00:00,NONE,60,COMPLETED
TASK-00878,AST-662,DEF-00739,DEP-001,SEC-003,CORRECTIVE,2026-07-10T00:00:00,2026-07-10T01:00:00,2026-07-22T00:00:00,NONE,60,DEFERRED
TASK-00884,AST-666,DEF-00743,DEP-001,SEC-006,CORRECTIVE,2026-03-29T00:00:00,2026-03-29T01:00:00,2026-04-07T00:00:00,NONE,60,COMPLETED
TASK-00891,AST-670,DEF-00750,DEP-001,SEC-005,CORRECTIVE,2024-04-10T00:00:00,2024-04-10T01:00:00,2024-04-15T00:00:00,NONE,60,COMPLETED
TASK-00900,AST-679,DEF-00757,DEP-001,SEC-006,EMERGENCY,2025-03-09T01:00:00,2025-03-09T05:00:00,2025-03-10T00:00:00,TRAFFIC_BLOCK,240,COMPLETED
TASK-00902,AST-680,DEF-00758,DEP-001,SEC-002,EMERGENCY,2024-08-13T08:00:00,2024-08-13T12:00:00,2024-08-20T08:00:00,TRAFFIC_BLOCK,240,COMPLETED
TASK-00901,AST-680,DEF-00758,DEP-001,SEC-002,EMERGENCY,2024-08-09T08:00:00,2024-08-09T12:00:00,2024-08-10T00:00:00,TRAFFIC_BLOCK,240,DEFERRED
TASK-00913,AST-694,DEF-00767,DEP-001,SEC-006,CORRECTIVE,2024-07-07T00:00:00,2024-07-07T02:00:00,2024-07-13T00:00:00,SHADOW,120,COMPLETED
TASK-00918,AST-697,DEF-00771,DEP-001,SEC-003,CORRECTIVE,2023-12-20T00:00:00,2023-12-20T01:00:00,2023-12-27T00:00:00,NONE,60,COMPLETED
TASK-00919,AST-697,DEF-00772,DEP-001,SEC-003,EMERGENCY,2024-02-25T08:00:00,2024-02-25T12:00:00,2024-02-26T00:00:00,TRAFFIC_BLOCK,240,COMPLETED
TASK-00922,AST-700,DEF-00775,DEP-001,SEC-003,CORRECTIVE,2026-01-26T00:00:00,2026-01-26T02:00:00,2026-01-29T00:00:00,SHADOW,120,COMPLETED
TASK-00924,AST-702,DEF-00776,DEP-001,SEC-002,CORRECTIVE,2024-12-09T00:00:00,2024-12-09T02:00:00,2024-12-16T00:00:00,SHADOW,120,COMPLETED
TASK-00923,AST-702,DEF-00776,DEP-001,SEC-002,CORRECTIVE,2024-11-30T00:00:00,2024-11-30T02:00:00,2024-12-07T00:00:00,SHADOW,120,DEFERRED
TASK-00935,AST-707,DEF-00785,DEP-001,SEC-001,EMERGENCY,2024-02-21T05:00:00,2024-02-21T09:00:00,2024-02-22T00:00:00,TRAFFIC_BLOCK,240,COMPLETED
TASK-00936,AST-707,DEF-00786,DEP-001,SEC-001,CORRECTIVE,2024-11-20T00:00:00,2024-11-20T02:00:00,2024-11-27T00:00:00,SHADOW,120,COMPLETED
TASK-00937,AST-712,DEF-00787,DEP-001,SEC-006,EMERGENCY,2025-06-16T05:00:00,2025-06-16T09:00:00,2025-06-17T00:00:00,TRAFFIC_BLOCK,240,COMPLETED
TASK-00938,AST-712,DEF-00788,DEP-001,SEC-006,CORRECTIVE,2025-12-15T00:00:00,2025-12-15T02:00:00,2025-12-23T00:00:00,SHADOW,120,COMPLETED
TASK-00950,AST-716,DEF-00797,DEP-001,SEC-006,EMERGENCY,2024-05-26T08:00:00,2024-05-26T12:00:00,2024-05-27T00:00:00,TRAFFIC_BLOCK,240,COMPLETED
TASK-00953,AST-718,DEF-00800,DEP-001,SEC-006,CORRECTIVE,2025-10-27T00:00:00,2025-10-27T02:00:00,2025-11-03T00:00:00,SHADOW,120,COMPLETED
TASK-00954,AST-718,DEF-00801,DEP-001,SEC-006,CORRECTIVE,2026-05-08T00:00:00,2026-05-08T01:00:00,2026-05-22T00:00:00,NONE,60,COMPLETED
TASK-00955,AST-719,DEF-00802,DEP-001,SEC-002,EMERGENCY,2026-07-18T08:00:00,2026-07-18T12:00:00,2026-07-19T00:00:00,TRAFFIC_BLOCK,240,COMPLETED
TASK-00957,AST-720,DEF-00803,DEP-001,SEC-006,EMERGENCY,2024-02-21T01:00:00,2024-02-21T05:00:00,2024-02-28T01:00:00,TRAFFIC_BLOCK,240,COMPLETED
TASK-00956,AST-720,DEF-00803,DEP-001,SEC-006,EMERGENCY,2024-02-18T01:00:00,2024-02-18T05:00:00,2024-02-19T00:00:00,TRAFFIC_BLOCK,240,DEFERRED
TASK-00959,AST-720,DEF-00804,DEP-001,SEC-006,CORRECTIVE,2025-11-20T00:00:00,2025-11-20T02:00:00,2025-11-27T00:00:00,SHADOW,120,COMPLETED
TASK-00958,AST-720,DEF-00804,DEP-001,SEC-006,CORRECTIVE,2025-11-13T00:00:00,2025-11-13T02:00:00,2025-11-19T00:00:00,SHADOW,120,DEFERRED
TASK-00960,AST-720,DEF-00805,DEP-001,SEC-006,EMERGENCY,2026-02-07T12:00:00,2026-02-07T16:00:00,2026-02-08T00:00:00,TRAFFIC_BLOCK,240,COMPLETED
TASK-00963,AST-728,DEF-00808,DEP-001,SEC-002,CORRECTIVE,2024-03-15T00:00:00,2024-03-15T02:00:00,2024-03-22T00:00:00,SHADOW,120,COMPLETED
TASK-00965,AST-728,DEF-00809,DEP-001,SEC-002,EMERGENCY,2025-06-13T05:00:00,2025-06-13T09:00:00,2025-06-20T05:00:00,TRAFFIC_BLOCK,240,COMPLETED
TASK-00964,AST-728,DEF-00809,DEP-001,SEC-002,EMERGENCY,2025-06-05T05:00:00,2025-06-05T09:00:00,2025-06-06T00:00:00,TRAFFIC_BLOCK,240,DEFERRED
TASK-00966,AST-728,DEF-00810,DEP-001,SEC-002,CORRECTIVE,2026-03-25T00:00:00,2026-03-25T01:00:00,2026-04-01T00:00:00,NONE,60,COMPLETED
TASK-00972,AST-732,DEF-00815,DEP-001,SEC-004,CORRECTIVE,2025-06-18T00:00:00,2025-06-18T01:00:00,2025-07-03T00:00:00,NONE,60,COMPLETED
TASK-00974,AST-734,DEF-00816,DEP-001,SEC-004,CORRECTIVE,2023-08-16T00:00:00,2023-08-16T02:00:00,2023-08-23T00:00:00,SHADOW,120,COMPLETED
TASK-00973,AST-734,DEF-00816,DEP-001,SEC-004,CORRECTIVE,2023-08-13T00:00:00,2023-08-13T02:00:00,2023-08-18T00:00:00,SHADOW,120,DEFERRED
TASK-00975,AST-735,DEF-00817,DEP-001,SEC-001,EMERGENCY,2026-03-06T12:00:00,2026-03-06T16:00:00,2026-03-07T00:00:00,TRAFFIC_BLOCK,240,CANCELLED
TASK-01001,AST-747,DEF-00835,DEP-001,SEC-001,EMERGENCY,2025-10-01T03:00:00,2025-10-01T07:00:00,2025-10-08T03:00:00,TRAFFIC_BLOCK,240,COMPLETED
TASK-01000,AST-747,DEF-00835,DEP-001,SEC-001,EMERGENCY,2025-09-24T03:00:00,2025-09-24T07:00:00,2025-09-25T00:00:00,TRAFFIC_BLOCK,240,DEFERRED
TASK-01002,AST-003,DEF-00836,DEP-001,SEC-001,EMERGENCY,2025-05-15T10:00:00,2025-05-15T13:00:00,2025-05-19T08:00:00,TRAFFIC_BLOCK,180,COMPLETED
TASK-01003,AST-027,DEF-00837,DEP-001,SEC-001,EMERGENCY,2025-05-11T07:00:00,2025-05-11T10:00:00,2025-05-11T18:00:00,TRAFFIC_BLOCK,180,COMPLETED
TASK-01007,AST-059,DEF-00841,DEP-001,SEC-005,EMERGENCY,2024-09-20T09:00:00,2024-09-20T12:00:00,2024-09-24T05:00:00,TRAFFIC_BLOCK,180,COMPLETED
TASK-01011,AST-094,DEF-00845,DEP-001,SEC-005,EMERGENCY,2023-12-31T23:00:00,2024-01-01T02:00:00,2024-01-01T09:00:00,TRAFFIC_BLOCK,180,COMPLETED
TASK-01012,AST-141,DEF-00846,DEP-001,SEC-001,EMERGENCY,2026-02-18T21:00:00,2026-02-19T00:00:00,2026-02-22T20:00:00,TRAFFIC_BLOCK,180,COMPLETED
TASK-01014,AST-155,DEF-00848,DEP-001,SEC-001,EMERGENCY,2025-07-12T21:00:00,2025-07-13T00:00:00,2025-07-13T08:00:00,TRAFFIC_BLOCK,180,COMPLETED
TASK-01015,AST-167,DEF-00849,DEP-001,SEC-003,EMERGENCY,2026-03-25T23:00:00,2026-03-26T02:00:00,2026-03-29T22:00:00,TRAFFIC_BLOCK,180,COMPLETED
TASK-01018,AST-246,DEF-00852,DEP-001,SEC-005,EMERGENCY,2025-12-16T14:00:00,2025-12-16T17:00:00,2025-12-20T11:00:00,TRAFFIC_BLOCK,180,COMPLETED
TASK-01021,AST-261,DEF-00855,DEP-001,SEC-003,EMERGENCY,2023-09-21T05:00:00,2023-09-21T08:00:00,2023-09-25T01:00:00,TRAFFIC_BLOCK,180,COMPLETED
TASK-01028,AST-368,DEF-00862,DEP-001,SEC-005,EMERGENCY,2025-12-14T05:00:00,2025-12-14T08:00:00,2025-12-14T15:00:00,TRAFFIC_BLOCK,180,COMPLETED
TASK-01029,AST-371,DEF-00863,DEP-001,SEC-006,EMERGENCY,2024-10-01T10:00:00,2024-10-01T13:00:00,2024-10-05T09:00:00,TRAFFIC_BLOCK,180,COMPLETED
TASK-01030,AST-372,DEF-00864,DEP-001,SEC-002,EMERGENCY,2025-12-13T08:00:00,2025-12-13T11:00:00,2025-12-17T04:00:00,TRAFFIC_BLOCK,180,COMPLETED
TASK-01032,AST-376,DEF-00866,DEP-001,SEC-005,EMERGENCY,2023-12-09T12:00:00,2023-12-09T15:00:00,2023-12-13T08:00:00,TRAFFIC_BLOCK,180,COMPLETED
TASK-01033,AST-391,DEF-00867,DEP-001,SEC-004,EMERGENCY,2024-06-10T08:00:00,2024-06-10T11:00:00,2024-06-14T04:00:00,TRAFFIC_BLOCK,180,COMPLETED
TASK-01035,AST-420,DEF-00869,DEP-001,SEC-002,EMERGENCY,2025-06-11T13:00:00,2025-06-11T16:00:00,2025-06-12T00:00:00,TRAFFIC_BLOCK,180,COMPLETED
TASK-01036,AST-448,DEF-00870,DEP-001,SEC-002,EMERGENCY,2024-03-15T18:00:00,2024-03-15T21:00:00,2024-03-19T16:00:00,TRAFFIC_BLOCK,180,COMPLETED
TASK-01044,AST-571,DEF-00878,DEP-001,SEC-006,EMERGENCY,2024-07-02T19:00:00,2024-07-02T22:00:00,2024-07-03T04:00:00,TRAFFIC_BLOCK,180,COMPLETED
TASK-01045,AST-576,DEF-00879,DEP-001,SEC-005,EMERGENCY,2026-01-03T09:00:00,2026-01-03T12:00:00,2026-01-03T17:00:00,TRAFFIC_BLOCK,180,COMPLETED
TASK-01048,AST-653,DEF-00882,DEP-001,SEC-003,EMERGENCY,2025-10-06T23:00:00,2025-10-07T02:00:00,2025-10-10T21:00:00,TRAFFIC_BLOCK,180,COMPLETED
TASK-01050,AST-679,DEF-00884,DEP-001,SEC-006,EMERGENCY,2026-06-29T17:00:00,2026-06-29T20:00:00,2026-06-30T04:00:00,TRAFFIC_BLOCK,180,COMPLETED
TASK-01051,AST-709,DEF-00885,DEP-001,SEC-005,EMERGENCY,2024-01-13T23:00:00,2024-01-14T02:00:00,2024-01-17T21:00:00,TRAFFIC_BLOCK,180,COMPLETED
TASK-01067,AST-002,,DEP-001,SEC-006,PREVENTIVE,2023-12-14T00:00:00,2023-12-14T05:00:00,2023-12-29T00:00:00,TRAFFIC_BLOCK,300,COMPLETED
TASK-01068,AST-002,,DEP-001,SEC-006,PREVENTIVE,2024-12-13T00:00:00,2024-12-13T05:00:00,2024-12-28T00:00:00,TRAFFIC_BLOCK,300,COMPLETED
TASK-01069,AST-002,,DEP-001,SEC-006,PREVENTIVE,2025-12-13T00:00:00,2025-12-13T05:00:00,2025-12-28T00:00:00,TRAFFIC_BLOCK,300,COMPLETED
TASK-01070,AST-003,,DEP-001,SEC-001,PREVENTIVE,2024-01-07T00:00:00,2024-01-07T05:00:00,2024-01-22T00:00:00,TRAFFIC_BLOCK,300,COMPLETED
TASK-01071,AST-003,,DEP-001,SEC-001,PREVENTIVE,2025-01-06T00:00:00,2025-01-06T05:00:00,2025-01-21T00:00:00,TRAFFIC_BLOCK,300,COMPLETED
TASK-01072,AST-003,,DEP-001,SEC-001,PREVENTIVE,2026-01-06T00:00:00,2026-01-06T05:00:00,2026-01-21T00:00:00,TRAFFIC_BLOCK,300,COMPLETED
TASK-01073,AST-004,,DEP-001,SEC-005,PREVENTIVE,2024-07-31T00:00:00,2024-07-31T05:00:00,2024-08-15T00:00:00,TRAFFIC_BLOCK,300,COMPLETED
TASK-01074,AST-004,,DEP-001,SEC-005,PREVENTIVE,2025-07-31T00:00:00,2025-07-31T05:00:00,2025-08-15T00:00:00,TRAFFIC_BLOCK,300,COMPLETED
TASK-01075,AST-004,,DEP-001,SEC-005,PREVENTIVE,2026-07-31T00:00:00,2026-07-31T05:00:00,2026-08-15T00:00:00,TRAFFIC_BLOCK,300,COMPLETED
TASK-01094,AST-007,,DEP-001,SEC-003,PREVENTIVE,2024-06-12T00:00:00,2024-06-12T05:00:00,2024-06-27T00:00:00,TRAFFIC_BLOCK,300,COMPLETED
